,005_gazeX,005_gazeY,005_pupilSize,023_gazeX,023_gazeY,023_pupilSize,019_gazeX,019_gazeY,019_pupilSize,015_gazeX,015_gazeY,015_pupilSize,017_gazeX,017_gazeY,017_pupilSize,013_gazeX,013_gazeY,013_pupilSize,011_gazeX,011_gazeY,011_pupilSize,007_gazeX,007_gazeY,007_pupilSize,003_gazeX,003_gazeY,003_pupilSize,021_gazeX,021_gazeY,021_pupilSize,009_gazeX,009_gazeY,009_pupilSize
0,0.02158200740814209,0.039257824420928955,1902.0,-0.11259764432907104,-0.12675780057907104,1887.0,-0.10400390625,-0.3041015863418579,1776.0,-0.33837890625,-0.43769532442092896,1614.0,-0.7003906220197678,-0.6482422351837158,1648.0,-0.6683593764901161,-0.7305663824081421,1840.0,-0.32148438692092896,-0.43291014432907104,1560.0,-0.42041015625,-0.4903320074081421,1389.0,-0.35771483182907104,-0.4462890625,1593.0,-0.5028320327401161,-0.1953125,1764.0,-0.6554687507450581,0.26777343451976776,1708.0
1,0.023242175579071045,0.03867188096046448,1902.0,-0.11123049259185791,-0.1260741949081421,1902.0,-0.10468751192092896,-0.30302733182907104,1783.0,-0.3421874940395355,-0.43964844942092896,1607.0,-0.70556640625,-0.6581054925918579,1652.0,-0.8362304717302322,-0.51416015625,1778.0,-0.31376951932907104,-0.4791015386581421,1571.0,-0.4237304627895355,-0.48583984375,1397.0,-0.36181640625,-0.4208008050918579,1612.0,-0.5030273422598839,-0.18769532442092896,1775.0,-0.6563476547598839,0.2777343690395355,1695.0
2,0.02382814884185791,0.031054675579071045,1905.0,-0.10732424259185791,-0.11806643009185791,1889.0,-0.10556638240814209,-0.3121093511581421,1780.0,-0.34306639432907104,-0.4296875,1610.0,-0.7069335952401161,-0.6619141101837158,1657.0,-0.8409179747104645,-0.5002930164337158,1777.0,-0.31865233182907104,-0.47724610567092896,1580.0,-0.42451171576976776,-0.4830077886581421,1395.0,-0.36845701932907104,-0.4027343988418579,1619.0,-0.5041992217302322,-0.2025390863418579,1773.0,-0.6453124992549419,0.27197265625,1683.0
3,0.02578127384185791,0.026269525289535522,1896.0,-0.10332030057907104,-0.10830080509185791,1902.0,-0.10566407442092896,-0.31025391817092896,1787.0,-0.3447265625,-0.4209960699081421,1621.0,-0.70556640625,-0.6662108898162842,1657.0,-0.8438476622104645,-0.4971679449081421,1771.0,-0.3251953125,-0.4769531488418579,1588.0,-0.42431640625,-0.482421875,1413.0,-0.37714843451976776,-0.3958984613418579,1630.0,-0.5033203139901161,-0.1915038824081421,1794.0,-0.44189453125,0.16005858778953552,1628.0
4,0.02451169490814209,0.0035156309604644775,1900.0,-0.1064453125,-0.10546875,1899.0,-0.07978516817092896,-0.25244140625,1774.0,-0.3451171815395355,-0.41484373807907104,1634.0,-0.7056640610098839,-0.6806640625,1677.0,-0.845703125,-0.4932616949081421,1779.0,-0.32421875,-0.46708983182907104,1596.0,-0.42451171576976776,-0.4813476800918579,1416.0,-0.40380859375,-0.36943358182907104,1640.0,-0.5042968764901161,-0.19189453125,1797.0,-0.44267578423023224,0.16718751192092896,1606.0
5,0.029980480670928955,-0.00498044490814209,1903.0,-0.10869139432907104,-0.10439455509185791,1918.0,-0.08437502384185791,-0.2538086175918579,1787.0,-0.34589844942092896,-0.4095703363418579,1642.0,-0.70166015625,-0.7063477039337158,1670.0,-0.8485351502895355,-0.490234375,1775.0,-0.3140625059604645,-0.4549804925918579,1614.0,-0.4249023497104645,-0.4791015386581421,1435.0,-0.40458984673023224,-0.36474609375,1657.0,-0.5033203139901161,-0.19550782442092896,1813.0,-0.4447265565395355,0.16494140028953552,1591.0
6,0.032421886920928955,0.001171886920928955,1920.0,-0.10898435115814209,-0.10585939884185791,1930.0,-0.083984375,-0.25244140625,1787.0,-0.34550780057907104,-0.4125000238418579,1646.0,-0.6952148452401161,-0.7225586175918579,1666.0,-0.8527343720197678,-0.47919923067092896,1785.0,-0.30908203125,-0.45947265625,1631.0,-0.427734375,-0.4764648675918579,1450.0,-0.400390625,-0.37333983182907104,1678.0,-0.5051757842302322,-0.19462889432907104,1813.0,-0.4488281309604645,0.15410155057907104,1575.0
7,0.031933605670928955,-0.00498044490814209,1923.0,-0.11074221134185791,-0.11289060115814209,1943.0,-0.08632814884185791,-0.24736326932907104,1791.0,-0.34785157442092896,-0.4120117425918579,1654.0,-0.68505859375,-0.7269531488418579,1680.0,-0.8494140654802322,-0.4784179925918579,1815.0,-0.31787109375,-0.47285157442092896,1643.0,-0.43037109076976776,-0.47431641817092896,1458.0,-0.39384765923023224,-0.3863281011581421,1681.0,-0.5035156235098839,-0.1996093988418579,1821.0,-0.44990234076976776,0.16738280653953552,1534.0
8,0.034472644329071045,-0.00791013240814209,1933.0,-0.107421875,-0.11591798067092896,1951.0,-0.080078125,-0.25117188692092896,1797.0,-0.3475585877895355,-0.41181641817092896,1653.0,-0.6828125007450581,-0.7440429925918579,1681.0,-0.8548828065395355,-0.4634765386581421,1818.0,-0.38798828423023224,-0.4619140625,1671.0,-0.4305664002895355,-0.4789062738418579,1472.0,-0.38798828423023224,-0.39472657442092896,1688.0,-0.5031249970197678,-0.2021484375,1836.0,-0.44853515923023224,0.1787109375,1511.0
9,0.03701174259185791,-0.00205075740814209,1925.0,-0.10615235567092896,-0.1181640625,1963.0,-0.08613282442092896,-0.25390625,1801.0,-0.34833985567092896,-0.40166014432907104,1662.0,-0.6941406279802322,-0.7473633289337158,1675.0,-0.8610351532697678,-0.46113282442092896,1788.0,-0.48994140326976776,-0.43623048067092896,1673.0,-0.466796875,-0.5696289539337158,1540.0,-0.3797851502895355,-0.4029296636581421,1664.0,-0.50244140625,-0.1982421875,1852.0,-0.478515625,0.07441407442092896,1512.0
